3,1,bfs,rdul,3,8,4,3,0.031
3,1,bfs,uldr,3,17,7,3,0.042
3,1,bfs,ulrd,3,17,7,3,0.040
3,1,dfs,drlu,3,7,3,3,0.030
3,1,dfs,drul,3,7,3,3,0.031
3,1,dfs,ludr,19,1670674,1670664,20,3905.511
3,1,dfs,lurd,19,1687907,1687901,20,4172.212
3,1,dfs,rdlu,3,7,3,3,0.031
3,1,dfs,rdul,3,7,3,3,0.032
3,1,dfs,uldr,19,1655200,1655187,20,4013.776
3,1,dfs,ulrd,19,1681834,1681826,20,4083.035
3,2,astr,hamm,3,9,3,3,0.044
3,2,astr,manh,3,9,3,3,0.084
3,2,bfs,drlu,3,23,9,3,0.051
3,2,bfs,drul,3,23,9,3,0.069
3,2,bfs,ludr,3,35,15,3,0.070
3,2,bfs,lurd,3,28,12,3,0.059
3,2,bfs,rdlu,3,16,6,3,0.060
3,2,bfs,rdul,3,16,6,3,0.037
3,2,bfs,uldr,3,35,15,3,0.060
3,2,bfs,ulrd,3,28,12,3,0.053
3,2,dfs,drlu,19,322458,322440,20,549.748
3,2,dfs,drul,19,301331,301308,20,479.971
3,2,dfs,ludr,19,169889,169874,20,240.119
3,2,dfs,lurd,19,81898,81881,20,120.086
3,2,dfs,rdlu,3,9,3,3,0.035
3,2,dfs,rdul,3,9,3,3,0.032
3,2,dfs,uldr,19,272448,272434,20,450.426
3,2,dfs,ulrd,19,73949,73932,20,105.705
3,3,astr,hamm,3,10,3,3,0.044
3,3,astr,manh,3,10,3,3,0.091
3,3,bfs,drlu,3,18,7,3,0.061
3,3,bfs,drul,3,18,7,3,0.044
3,3,bfs,ludr,3,32,13,3,0.059
3,3,bfs,lurd,3,33,14,3,0.064
3,3,bfs,rdlu,3,19,8,3,0.047
3,3,bfs,rdul,3,19,8,3,0.040
3,3,bfs,uldr,3,32,13,3,0.055
3,3,bfs,ulrd,3,33,14,3,0.058
3,3,dfs,drlu,11,26,11,11,0.056
3,3,dfs,drul,11,125424,125411,20,175.912
3,3,dfs,ludr,19,156007,155992,20,224.358
3,3,dfs,lurd,19,104913,104896,20,150.378
3,3,dfs,rdlu,19,385540,385521,20,646.332
3,3,dfs,rdul,19,354468,354448,20,599.719
3,3,dfs,uldr,19,262115,262103,20,486.313
3,3,dfs,ulrd,19,103516,103501,20,151.885
3,4,astr,hamm,3,9,3,3,0.045
3,4,astr,manh,3,9,3,3,0.075
3,4,bfs,drlu,3,17,8,3,0.048
3,4,bfs,drul,3,13,6,3,0.036
3,4,bfs,ludr,3,22,9,3,0.052
3,4,bfs,lurd,3,22,9,3,0.048
3,4,bfs,rdlu,3,17,8,3,0.045
3,4,bfs,rdul,3,13,6,3,0.044
3,4,bfs,uldr,3,18,7,3,0.044
3,4,bfs,ulrd,3,18,7,3,0.041
3,4,dfs,drlu,9,20,9,9,0.048
3,4,dfs,drul,19,38628,38613,20,52.815
3,4,dfs,ludr,17,431373,431364,20,731.160
3,4,dfs,lurd,19,446561,446547,20,850.832
3,4,dfs,rdlu,9,20,9,9,0.051
3,4,dfs,rdul,19,447,431,20,1.105
3,4,dfs,uldr,19,176527,176509,20,276.998
3,4,dfs,ulrd,19,168646,168630,20,308.151
3,5,astr,hamm,3,10,3,3,0.046
3,5,astr,manh,3,10,3,3,0.089
3,5,bfs,drlu,3,21,9,3,0.050
3,5,bfs,drul,3,21,9,3,0.046
3,5,bfs,ludr,3,35,15,3,0.071
3,5,bfs,lurd,3,30,12,3,0.057
3,5,bfs,rdlu,3,16,6,3,0.039
3,5,bfs,rdul,3,16,6,3,0.039
3,5,bfs,uldr,3,35,15,3,0.061
3,5,bfs,ulrd,3,30,12,3,0.054
3,5,dfs,drlu,15,339156,339139,20,615.795
3,5,dfs,drul,19,333961,333942,20,556.538
3,5,dfs,ludr,19,689855,689840,20,1320.546
3,5,dfs,lurd,17,675730,675716,20,1345.132
3,5,dfs,rdlu,3,10,3,3,0.037
3,5,dfs,rdul,3,10,3,3,0.033
3,5,dfs,uldr,19,218611,218598,20,377.960
3,5,dfs,ulrd,19,150490,150474,20,245.427
3,6,astr,hamm,3,10,3,3,0.047
3,6,astr,manh,3,10,3,3,0.079
3,6,bfs,drlu,3,16,6,3,0.039
3,6,bfs,drul,3,16,6,3,0.038
3,6,bfs,ludr,3,30,12,3,0.061
3,6,bfs,lurd,3,35,15,3,0.063
3,6,bfs,rdlu,3,21,9,3,0.048
3,6,bfs,rdul,3,21,9,3,0.045
3,6,bfs,uldr,3,30,12,3,0.054
3,6,bfs,ulrd,3,35,15,3,0.060
3,6,dfs,drlu,3,10,3,3,0.039
3,6,dfs,drul,3,10,3,3,0.036
3,6,dfs,ludr,19,150490,150474,20,220.227
3,6,dfs,lurd,19,218611,218598,20,355.985
3,6,dfs,rdlu,19,333961,333942,20,533.411
3,6,dfs,rdul,15,339156,339139,20,551.308
3,6,dfs,uldr,17,675730,675716,20,1328.872
3,6,dfs,ulrd,19,689855,689840,20,1445.412
3,7,astr,hamm,3,10,3,3,0.047
3,7,astr,manh,3,10,3,3,0.086
3,7,bfs,drlu,3,19,8,3,0.047
3,7,bfs,drul,3,19,8,3,0.043
3,7,bfs,ludr,3,33,14,3,0.068
3,7,bfs,lurd,3,32,13,3,0.058
3,7,bfs,rdlu,3,18,7,3,0.044
3,7,bfs,rdul,3,18,7,3,0.041
3,7,bfs,uldr,3,33,14,3,0.058
3,7,bfs,ulrd,3,32,13,3,0.057
3,7,dfs,drlu,19,354468,354448,20,616.171
3,7,dfs,drul,19,385540,385521,20,658.566
3,7,dfs,ludr,19,103516,103501,20,150.266
3,7,dfs,lurd,19,262115,262103,20,459.174
3,7,dfs,rdlu,11,125424,125411,20,178.685
3,7,dfs,rdul,11,26,11,11,0.053
3,7,dfs,uldr,19,104913,104896,20,148.735
3,7,dfs,ulrd,19,156007,155992,20,242.799
3,8,astr,hamm,3,9,3,3,0.043
3,8,astr,manh,3,9,3,3,0.085
3,8,bfs,drlu,3,13,6,3,0.042
3,8,bfs,drul,3,17,8,3,0.042
3,8,bfs,ludr,3,18,7,3,0.054
3,8,bfs,lurd,3,18,7,3,0.047
3,8,bfs,rdlu,3,13,6,3,0.040
3,8,bfs,rdul,3,17,8,3,0.046
3,8,bfs,uldr,3,22,9,3,0.046
3,8,bfs,ulrd,3,22,9,3,0.047
3,8,dfs,drlu,19,447,431,20,1.702
3,8,dfs,drul,9,20,9,9,0.056
3,8,dfs,ludr,19,168646,168630,20,249.060
3,8,dfs,lurd,19,176527,176509,20,267.252
3,8,dfs,rdlu,19,38628,38613,20,52.411
3,8,dfs,rdul,9,20,9,9,0.052
3,8,dfs,uldr,19,446561,446547,20,819.719
3,8,dfs,ulrd,17,431373,431364,20,774.435
3,9,astr,hamm,3,9,3,3,0.044
3,9,astr,manh,3,9,3,3,0.098
3,9,bfs,drlu,3,16,6,3,0.044
3,9,bfs,drul,3,16,6,3,0.040
3,9,bfs,ludr,3,28,12,3,0.062
3,9,bfs,lurd,3,35,15,3,0.067
3,9,bfs,rdlu,3,23,9,3,0.047
3,9,bfs,rdul,3,23,9,3,0.047
3,9,bfs,uldr,3,28,12,3,0.056
3,9,bfs,ulrd,3,35,15,3,0.064
3,9,dfs,drlu,3,9,3,3,0.038
3,9,dfs,drul,3,9,3,3,0.038
3,9,dfs,ludr,19,73949,73932,20,104.782
3,9,dfs,lurd,19,272448,272434,20,480.956
3,9,dfs,rdlu,19,301331,301308,20,461.627
3,9,dfs,rdul,19,322458,322440,20,558.051
3,9,dfs,uldr,19,81898,81881,20,114.776
3,9,dfs,ulrd,19,169889,169874,20,260.493
3,10,astr,hamm,3,7,3,3,0.040
3,10,astr,manh,3,7,3,3,0.069
3,10,bfs,drlu,3,8,4,3,0.034
3,10,bfs,drul,3,8,4,3,0.031
3,10,bfs,ludr,3,17,7,3,0.046
3,10,bfs,lurd,3,17,7,3,0.062
3,10,bfs,rdlu,3,8,4,3,0.031
3,10,bfs,rdul,3,8,4,3,0.031
3,10,bfs,uldr,3,17,7,3,0.044
3,10,bfs,ulrd,3,17,7,3,0.041
3,10,dfs,drlu,3,7,3,3,0.040
3,10,dfs,drul,3,7,3,3,0.033
3,10,dfs,ludr,19,1681834,1681826,20,4247.348
3,10,dfs,lurd,19,1655200,1655187,20,4314.201
3,10,dfs,rdlu,3,7,3,3,0.030
3,10,dfs,rdul,3,7,3,3,0.030
3,10,dfs,uldr,19,1687907,1687901,20,4008.447
3,10,dfs,ulrd,19,1670674,1670664,20,4157.174
4,1,astr,hamm,4,9,4,4,0.046
4,1,astr,manh,4,9,4,4,0.084
4,1,bfs,drlu,4,42,19,4,0.072
4,1,bfs,drul,4,42,19,4,0.077
4,1,bfs,ludr,4,56,24,4,0.088
4,1,bfs,lurd,4,39,16,4,0.070
4,1,bfs,rdlu,4,25,11,4,0.051
4,1,bfs,rdul,4,25,11,4,0.055
4,1,bfs,uldr,4,56,24,4,0.084
4,1,bfs,ulrd,4,39,16,4,0.066
4,1,dfs,drlu,20,82861,82844,20,146.616
4,1,dfs,drul,20,88764,88744,20,129.903
4,1,dfs,ludr,20,309712,309699,20,487.146
4,1,dfs,lurd,20,38623,38607,20,55.262
4,1,dfs,rdlu,4,9,4,4,0.034
4,1,dfs,rdul,4,9,4,4,0.065
4,1,dfs,uldr,20,307009,306995,20,476.390
4,1,dfs,ulrd,20,34217,34200,20,48.040
4,2,astr,hamm,4,11,4,4,0.051
4,2,astr,manh,4,11,4,4,0.107
4,2,bfs,drlu,4,32,14,4,0.061
4,2,bfs,drul,4,32,14,4,0.061
4,2,bfs,ludr,4,51,22,4,0.086
4,2,bfs,lurd,4,49,21,4,0.090
4,2,bfs,rdlu,4,30,13,4,0.058
4,2,bfs,rdul,4,30,13,4,0.057
4,2,bfs,uldr,4,51,22,4,0.077
4,2,bfs,ulrd,4,49,21,4,0.074
4,2,dfs,drlu,20,161124,161105,20,273.615
4,2,dfs,drul,20,150782,150758,20,234.058
4,2,dfs,ludr,20,298622,298610,20,478.002
4,2,dfs,lurd,20,68395,68380,20,97.509
4,2,dfs,rdlu,20,21342,21323,20,27.986
4,2,dfs,rdul,16,8242,8226,20,10.937
4,2,dfs,uldr,20,298769,298757,20,552.533
4,2,dfs,ulrd,20,68373,68358,20,115.283
4,3,astr,hamm,4,12,4,4,0.052
4,3,astr,manh,4,12,4,4,0.084
4,3,bfs,drlu,4,61,29,4,0.094
4,3,bfs,drul,4,48,22,4,0.080
4,3,bfs,ludr,4,61,29,4,0.097
4,3,bfs,lurd,4,61,29,4,0.100
4,3,bfs,rdlu,4,61,29,4,0.093
4,3,bfs,rdul,4,48,22,4,0.078
4,3,bfs,uldr,4,48,22,4,0.076
4,3,bfs,ulrd,4,48,22,4,0.074
4,3,dfs,drlu,20,256341,256326,20,440.916
4,3,dfs,drul,20,335866,335848,20,563.109
4,3,dfs,ludr,18,323651,323635,20,524.704
4,3,dfs,lurd,20,269019,269000,20,478.760
4,3,dfs,rdlu,20,465477,465463,20,794.960
4,3,dfs,rdul,20,119078,119061,20,172.422
4,3,dfs,uldr,20,136331,136315,20,222.208
4,3,dfs,ulrd,20,36497,36478,20,50.385
4,4,astr,hamm,4,12,4,4,0.150
4,4,astr,manh,4,12,4,4,0.110
4,4,bfs,drlu,4,56,26,4,0.083
4,4,bfs,drul,4,56,26,4,0.088
4,4,bfs,ludr,4,73,35,4,0.114
4,4,bfs,lurd,4,53,25,4,0.081
4,4,bfs,rdlu,4,36,16,4,0.063
4,4,bfs,rdul,4,36,16,4,0.062
4,4,bfs,uldr,4,73,35,4,0.108
4,4,bfs,ulrd,4,53,25,4,0.082
4,4,dfs,drlu,20,378854,378836,20,678.025
4,4,dfs,drul,20,247799,247778,20,379.885
4,4,dfs,ludr,20,331599,331586,20,539.394
4,4,dfs,lurd,18,164544,164529,20,295.976
4,4,dfs,rdlu,4,12,4,4,0.038
4,4,dfs,rdul,4,12,4,4,0.096
4,4,dfs,uldr,20,534946,534933,20,1003.397
4,4,dfs,ulrd,20,138929,138913,20,218.212
4,5,astr,hamm,4,12,4,4,0.053
4,5,astr,manh,4,12,4,4,0.135
4,5,bfs,drlu,4,27,12,4,0.058
4,5,bfs,drul,4,27,12,4,0.058
4,5,bfs,ludr,4,48,20,4,0.081
4,5,bfs,lurd,4,54,23,4,0.087
4,5,bfs,rdlu,4,33,15,4,0.070
4,5,bfs,rdul,4,33,15,4,0.068
4,5,bfs,uldr,4,48,20,4,0.073
4,5,bfs,ulrd,4,54,23,4,0.089
4,5,dfs,drlu,12,28,12,12,0.075
4,5,dfs,drul,12,62274,62260,20,89.871
4,5,dfs,ludr,20,235742,235728,20,382.158
4,5,dfs,lurd,18,202803,202787,20,336.295
4,5,dfs,rdlu,20,187212,187195,20,287.834
4,5,dfs,rdul,20,168870,168851,20,253.200
4,5,dfs,uldr,20,234304,234291,20,379.166
4,5,dfs,ulrd,18,207915,207902,20,379.635
4,6,astr,hamm,4,13,4,4,0.056
4,6,astr,manh,4,13,4,4,0.104
4,6,bfs,drlu,4,51,24,4,0.083
4,6,bfs,drul,4,51,24,4,0.087
4,6,bfs,ludr,4,70,33,4,0.114
4,6,bfs,lurd,4,58,27,4,0.094
4,6,bfs,rdlu,4,39,18,4,0.073
4,6,bfs,rdul,4,39,18,4,0.071
4,6,bfs,uldr,4,70,33,4,0.126
4,6,bfs,ulrd,4,58,27,4,0.090
4,6,dfs,drlu,20,502688,502669,20,1022.479
4,6,dfs,drul,20,503080,503061,20,886.831
4,6,dfs,ludr,20,15000,14981,20,21.387
4,6,dfs,lurd,18,210209,210194,20,345.851
4,6,dfs,rdlu,20,193171,193150,20,288.293
4,6,dfs,rdul,20,177633,177611,20,265.172
4,6,dfs,uldr,20,234271,234257,20,402.065
4,6,dfs,ulrd,20,8289,8268,20,10.706
4,7,astr,hamm,4,12,4,4,0.053
4,7,astr,manh,4,12,4,4,0.139
4,7,bfs,drlu,4,37,16,4,0.067
4,7,bfs,drul,4,42,18,4,0.074
4,7,bfs,ludr,4,41,18,4,0.070
4,7,bfs,lurd,4,39,17,4,0.075
4,7,bfs,rdlu,4,35,15,4,0.063
4,7,bfs,rdul,4,40,17,4,0.070
4,7,bfs,uldr,4,46,20,4,0.083
4,7,bfs,ulrd,4,44,19,4,0.070
4,7,dfs,drlu,20,674593,674577,20,1449.797
4,7,dfs,drul,20,668400,668379,20,1218.380
4,7,dfs,ludr,20,77670,77654,20,108.708
4,7,dfs,lurd,20,51964,51946,20,73.676
4,7,dfs,rdlu,20,662170,662152,20,1199.544
4,7,dfs,rdul,20,671981,671960,20,1217.391
4,7,dfs,uldr,20,352618,352605,20,578.508
4,7,dfs,ulrd,20,337610,337596,20,593.370
4,8,astr,hamm,4,11,4,4,0.080
4,8,astr,manh,4,11,4,4,0.089
4,8,bfs,drlu,4,27,12,4,0.061
4,8,bfs,drul,4,27,12,4,0.062
4,8,bfs,ludr,4,54,23,4,0.083
4,8,bfs,lurd,4,54,23,4,0.088
4,8,bfs,rdlu,4,27,12,4,0.055
4,8,bfs,rdul,4,27,12,4,0.059
4,8,bfs,uldr,4,54,23,4,0.084
4,8,bfs,ulrd,4,54,23,4,0.079
4,8,dfs,drlu,10,22,10,10,0.057
4,8,dfs,drul,20,18952,18936,20,25.177
4,8,dfs,ludr,20,292426,292414,20,513.833
4,8,dfs,lurd,20,466663,466654,20,980.355
4,8,dfs,rdlu,10,22,10,10,0.050
4,8,dfs,rdul,20,235,218,20,0.358
4,8,dfs,uldr,20,40443,40426,20,60.025
4,8,dfs,ulrd,20,84706,84690,20,126.880
4,9,astr,hamm,4,12,5,4,0.054
4,9,astr,manh,4,10,4,4,0.081
4,9,bfs,drlu,4,22,10,4,0.070
4,9,bfs,drul,4,30,13,4,0.057
4,9,bfs,ludr,4,29,12,4,0.063
4,9,bfs,lurd,4,29,12,4,0.064
4,9,bfs,rdlu,4,22,10,4,0.049
4,9,bfs,rdul,4,30,13,4,0.062
4,9,bfs,uldr,4,37,15,4,0.067
4,9,bfs,ulrd,4,37,15,4,0.063
4,9,dfs,drlu,18,8785,8769,20,12.732
4,9,dfs,drul,18,78063,78048,20,110.064
4,9,dfs,ludr,18,216536,216527,20,356.562
4,9,dfs,lurd,20,224217,224203,20,427.957
4,9,dfs,rdlu,20,11347,11329,20,16.050
4,9,dfs,rdul,18,896,880,20,1.571
4,9,dfs,uldr,20,275628,275619,20,469.929
4,9,dfs,ulrd,20,216547,216537,20,363.535
4,10,astr,hamm,4,13,4,4,0.059
4,10,astr,manh,4,13,4,4,0.099
4,10,bfs,drlu,4,41,19,4,0.077
4,10,bfs,drul,4,41,19,4,0.070
4,10,bfs,ludr,4,60,28,4,0.095
4,10,bfs,lurd,4,68,32,4,0.098
4,10,bfs,rdlu,4,49,23,4,0.095
4,10,bfs,rdul,4,49,23,4,0.081
4,10,bfs,uldr,4,60,28,4,0.098
4,10,bfs,ulrd,4,68,32,4,0.098
4,10,dfs,drlu,16,170057,170038,20,269.038
4,10,dfs,drul,20,167523,167502,20,256.272
4,10,dfs,ludr,20,8291,8271,20,11.383
4,10,dfs,lurd,20,221583,221570,20,375.192
4,10,dfs,rdlu,20,372616,372596,20,594.223
4,10,dfs,rdul,20,234273,234250,20,370.635
4,10,dfs,uldr,20,210214,210198,20,347.120
4,10,dfs,ulrd,20,14998,14978,20,23.345
4,11,astr,hamm,4,12,4,4,0.059
4,11,astr,manh,4,12,4,4,0.097
4,11,bfs,drlu,4,42,18,4,0.078
4,11,bfs,drul,4,37,16,4,0.065
4,11,bfs,ludr,4,46,20,4,0.076
4,11,bfs,lurd,4,44,19,4,0.072
4,11,bfs,rdlu,4,40,17,4,0.069
4,11,bfs,rdul,4,35,15,4,0.062
4,11,bfs,uldr,4,41,18,4,0.088
4,11,bfs,ulrd,4,39,17,4,0.065
4,11,dfs,drlu,20,671982,671962,20,1307.188
4,11,dfs,drul,18,662165,662147,20,1192.732
4,11,dfs,ludr,20,355121,355108,20,600.695
4,11,dfs,lurd,20,340500,340488,20,697.288
4,11,dfs,rdlu,20,668399,668377,20,1194.464
4,11,dfs,rdul,18,674588,674572,20,1210.101
4,11,dfs,uldr,20,108992,108978,20,177.047
4,11,dfs,ulrd,20,74864,74847,20,117.097
4,12,astr,hamm,4,12,4,4,0.059
4,12,astr,manh,4,12,4,4,0.086
4,12,bfs,drlu,4,35,16,4,0.064
4,12,bfs,drul,4,35,16,4,0.063
4,12,bfs,ludr,4,56,24,4,0.090
4,12,bfs,lurd,4,46,19,4,0.103
4,12,bfs,rdlu,4,25,11,4,0.054
4,12,bfs,rdul,4,25,11,4,0.130
4,12,bfs,uldr,4,56,24,4,0.085
4,12,bfs,ulrd,4,46,19,4,0.074
4,12,dfs,drlu,18,168863,168845,20,257.216
4,12,dfs,drul,18,187205,187189,20,271.169
4,12,dfs,ludr,20,207921,207907,20,321.561
4,12,dfs,lurd,20,221617,221605,20,391.265
4,12,dfs,rdlu,4,12,4,4,0.035
4,12,dfs,rdul,4,12,4,4,0.036
4,12,dfs,uldr,20,202809,202792,20,312.841
4,12,dfs,ulrd,20,217417,217402,20,362.360
4,13,astr,hamm,4,12,4,4,0.054
4,13,astr,manh,4,12,4,4,0.105
4,13,bfs,drlu,4,25,11,4,0.061
4,13,bfs,drul,4,25,11,4,0.051
4,13,bfs,ludr,4,46,19,4,0.084
4,13,bfs,lurd,4,56,24,4,0.090
