Epoka , blad_glowny 
1 , 0.15202510355491552
10 , 0.1043307741693727
20 , 0.09264922759392312
30 , 0.08790401170787226
40 , 0.08366703220693825
50 , 0.07928912510125023
60 , 0.07515166397710156
70 , 0.07154905377269631
80 , 0.06855403369421034
90 , 0.0660977106118347
100 , 0.06404482488215729
110 , 0.062301628503923304
120 , 0.060815159573787345
130 , 0.05952939880528991
140 , 0.05844623395254901
150 , 0.05748365497704838
160 , 0.056642395436714676
170 , 0.055876220434269715
180 , 0.055200274267951724
190 , 0.054585387369925714
200 , 0.05401595001643447
210 , 0.053478558323991905
220 , 0.05296786628102588
230 , 0.05249360773749276
240 , 0.05204311095602622
250 , 0.051607457083567725
260 , 0.05119781505924854
270 , 0.050802462474716814
280 , 0.050428122961689324
290 , 0.050065622883178375
300 , 0.049728344672596785
310 , 0.04940212143651495
320 , 0.049088985593720325
330 , 0.048794182194641024
340 , 0.04851751890029995
350 , 0.048245968102742356
360 , 0.04799032252411216
370 , 0.04774672916223639
380 , 0.047516369391631744
390 , 0.04729271086654498
400 , 0.04708035080435995
410 , 0.046877439332709964
420 , 0.04668299291625311
430 , 0.0464988014290156
440 , 0.046317350202545494
450 , 0.04614733311641428
460 , 0.04597949236078357
470 , 0.045819789753907304
480 , 0.04566819718523135
490 , 0.04551902277980198
500 , 0.04537658928192538
510 , 0.04523623703365953
520 , 0.045103669911015165
530 , 0.04497296245813653
540 , 0.04484872598548685
550 , 0.04472614743578968
560 , 0.0446082930444036
570 , 0.0444948810076168
580 , 0.044383785319518324
590 , 0.04427667244686545
600 , 0.04417024773856751
610 , 0.04406930911979394
620 , 0.04397003826529174
630 , 0.0438738268021811
640 , 0.04377918006861158
650 , 0.043686684242978197
660 , 0.04359778068828271
670 , 0.043510728965584416
680 , 0.04342597355220715
690 , 0.043341840146565745
700 , 0.04326068633459143
710 , 0.04318137951830358
720 , 0.043103731973160406
730 , 0.043028082709819435
740 , 0.042953843709614616
750 , 0.04288145753699534
760 , 0.0428108055182777
770 , 0.04274101686864229
780 , 0.04267265639474281
790 , 0.042606771433449264
800 , 0.04254177066013969
810 , 0.04247740884299326
820 , 0.04241445916847043
830 , 0.04235253838799694
840 , 0.04229270772283213
850 , 0.0422332678439289
860 , 0.04217560996280467
870 , 0.04211785427249005
880 , 0.042061827851393764
890 , 0.04200647780671701
900 , 0.04195271922515287
910 , 0.04189947610137624
920 , 0.04184800579718873
930 , 0.041796243393697
940 , 0.04174619581422644
950 , 0.04169565646552662
960 , 0.04164686102168808
970 , 0.041598849323202784
980 , 0.04155248754240885
990 , 0.04150544218420042
1000 , 0.04145956216965832
1010 , 0.04141452727660121
1020 , 0.04137029826513012
1030 , 0.041327151735019586
1040 , 0.04128332224079631
1050 , 0.041241365731084015
1060 , 0.04119947673733868
1070 , 0.04115883026607278
1080 , 0.04111826681992604
1090 , 0.041077668707315815
1100 , 0.04103866561413123
1110 , 0.040999249705050485
1120 , 0.04096149975341783
1130 , 0.04092371525031067
1140 , 0.04088663469602106
1150 , 0.04084986350170609
1160 , 0.040813134572699195
1170 , 0.04077777357483157
1180 , 0.04074243250825486
1190 , 0.0407068515229163
1200 , 0.04067258621520837
1210 , 0.04063844844565321
1220 , 0.04060504420996945
1230 , 0.040571911863717926
1240 , 0.04053971316087461
1250 , 0.040506877813277706
1260 , 0.04047517228224869
1270 , 0.040443433205615144
1280 , 0.04041210918096465
1290 , 0.04038165204402319
1300 , 0.0403510347865468
1310 , 0.040320821131700414
1320 , 0.04029157581432602
1330 , 0.04026204233633864
1340 , 0.04023299324633366
1350 , 0.04020427063210541
1360 , 0.040176025550519176
1370 , 0.040147480381357195
1380 , 0.040119858109829966
1390 , 0.040092566985165445
1400 , 0.040065347236564366
1410 , 0.04003822008169631
1420 , 0.040011783131947705
1430 , 0.039985649320622714
1440 , 0.039959901594002326
1450 , 0.03993357141757683
1460 , 0.039908226323865786
1470 , 0.039883118656231974
1480 , 0.039858046794799075
1490 , 0.03983345463081722
1500 , 0.03980903830920989
1510 , 0.039785092552174196
1520 , 0.03976099238381263
1530 , 0.03973712392444235
1540 , 0.03971334048536442
1550 , 0.03969061344644234
1560 , 0.03966730354625105
1570 , 0.03964460882178232
1580 , 0.039622000324434345
1590 , 0.03959945497597585
1600 , 0.03957755237058257
1610 , 0.039555302224460194
1620 , 0.03953380711116511
1630 , 0.039511994820846795
1640 , 0.0394907528717868
1650 , 0.03946957470500857
1660 , 0.039448199560867155
1670 , 0.03942753124017085
1680 , 0.03940692371284328
1690 , 0.03938649877312925
1700 , 0.039366254712009906
1710 , 0.03934618834440531
1720 , 0.0393265470238969
1730 , 0.03930667996536788
1740 , 0.039286907530155755
1750 , 0.03926752660643763
1760 , 0.039248678879367054
1770 , 0.03922949954426752
1780 , 0.0392107256131038
1790 , 0.03919186776867424
1800 , 0.03917328416363037
1810 , 0.0391550782946385
1820 , 0.03913633639657381
1830 , 0.03911844438774976
1840 , 0.03910034630558093
1850 , 0.03908251032533273
1860 , 0.03906514869963047
1870 , 0.03904738289576203
1880 , 0.03902997677411124
1890 , 0.0390128194191297
1900 , 0.038995774998925925
1910 , 0.03897832418315613
1920 , 0.03896156682832471
1930 , 0.038944824059972294
1940 , 0.03892821211463514
1950 , 0.03891173013823373
1960 , 0.038895474094706194
1970 , 0.038879349141293734
1980 , 0.038863110299609815
1990 , 0.03884690461438452
2000 , 0.03883135396633705
Log: 1
Wzorzec wejsciowy: [1, 0, 0, 0]
Oczekiwana odpowiedz: [1, 0, 0, 0]
Blad calkowity: 0.29238707140912734
