Epoka , blad_glowny 
1 , 0.6336943706364236
10 , 0.391804618683099
20 , 0.3788776414004392
30 , 0.37016900723722196
40 , 0.35813459476794063
50 , 0.3412862060838868
60 , 0.3189089671064537
70 , 0.2926820687946715
80 , 0.26617279109880015
90 , 0.24206134819177677
100 , 0.22179345073650159
110 , 0.205549578445404
120 , 0.19248228513083082
130 , 0.18187620795135573
140 , 0.17327849541694682
150 , 0.16595957638710915
160 , 0.1592786545632815
170 , 0.15304290596704728
180 , 0.14716571599034237
190 , 0.14158416898753784
200 , 0.13586594268480615
210 , 0.13002112732715923
220 , 0.12438446260716259
230 , 0.11872718243981875
240 , 0.11317362281059488
250 , 0.10744165872541649
260 , 0.10182188955672088
270 , 0.09632458342636491
280 , 0.09074617119519579
290 , 0.0854335786580739
300 , 0.08020991692594548
310 , 0.0752781811590124
320 , 0.0705921245699307
330 , 0.06620301698881591
340 , 0.062130764673035396
350 , 0.05837986573433072
360 , 0.05491477935398745
370 , 0.05175626356035214
380 , 0.04886531423524203
390 , 0.04621640474452658
400 , 0.04379406802222123
410 , 0.041576960524011566
420 , 0.03953753992898065
430 , 0.03765781974284939
440 , 0.03592631753367824
450 , 0.034326246058231626
460 , 0.03284549826241209
470 , 0.031465218386783594
480 , 0.03018474579156337
490 , 0.028991348652030766
500 , 0.02787441880959632
510 , 0.026830065872604877
520 , 0.02585358422162412
530 , 0.02493385234165367
540 , 0.024070350635401652
550 , 0.023257661207227706
560 , 0.022488592783419827
570 , 0.021764485174152
580 , 0.021079468319655962
590 , 0.020431610063183808
600 , 0.01981862397341592
610 , 0.019234063067737124
620 , 0.018681379593509056
630 , 0.01815444583611859
640 , 0.017652371631935507
650 , 0.01717581978171752
660 , 0.016720371918744398
670 , 0.016285777668890226
680 , 0.0158701643003055
690 , 0.015473182711326151
700 , 0.015093461960838692
710 , 0.01472942443958989
720 , 0.014381037093800298
730 , 0.014046783309772473
740 , 0.013725297778356847
750 , 0.013417805123539009
760 , 0.013121430074727105
770 , 0.012836427910856247
780 , 0.012562876837127018
790 , 0.012299051744610738
800 , 0.012045100215070442
810 , 0.011800152628585203
820 , 0.011563971008111344
830 , 0.011335874376727862
840 , 0.01111630315432794
850 , 0.010903729391573386
860 , 0.01069852871919854
870 , 0.010499946559237415
880 , 0.010307774280899306
890 , 0.010121963237499974
900 , 0.009942337097058614
910 , 0.009768158643799903
920 , 0.009599415199306119
930 , 0.009435608032350681
940 , 0.009277204237700247
950 , 0.009123220311450492
960 , 0.008973728131160565
970 , 0.008828978431535897
980 , 0.00868814960506019
990 , 0.008551226584167385
1000 , 0.00841829107646609
1010 , 0.008289071585300707
1020 , 0.008163544852361738
1030 , 0.00804116713489186
1040 , 0.007922358401262533
1050 , 0.0078065445169814545
1060 , 0.007693639499173359
1070 , 0.007583919697364821
1080 , 0.007476836395771444
1090 , 0.007372582403849222
1100 , 0.007271050607521644
1110 , 0.007171964437306754
1120 , 0.0070752576871591765
1130 , 0.00698098656295897
1140 , 0.006888946756383781
1150 , 0.006799145950791261
1160 , 0.006711338961251173
1170 , 0.006625717429605121
1180 , 0.0065420477568249
1190 , 0.006460406666393253
1200 , 0.006380521750634821
1210 , 0.006302479795949047
1220 , 0.006226074581779531
1230 , 0.0061515029484846846
1240 , 0.006078440702363568
1250 , 0.006007103884701443
1260 , 0.005937148826179192
1270 , 0.0058688158406763466
1280 , 0.005801808717465993
1290 , 0.005736261527408058
1300 , 0.005672081624940594
1310 , 0.005609269245508609
1320 , 0.0055476798116388575
1330 , 0.005487301584662558
1340 , 0.005428209194463357
1350 , 0.005370246040876865
1360 , 0.005313426998935197
1370 , 0.005257740466654623
1380 , 0.005203094800444523
1390 , 0.005149514051383924
1400 , 0.005096946276391584
1410 , 0.005045382516904389
1420 , 0.004994786563211225
1430 , 0.004945115504184486
1440 , 0.004896359646097958
1450 , 0.004848508966676255
1460 , 0.00480151240608122
1470 , 0.004755366691245828
1480 , 0.0047100148840077
1490 , 0.004665541397547582
1500 , 0.004621805757120882
1510 , 0.004578790361866984
1520 , 0.0045365915736646075
1530 , 0.004495062239998435
1540 , 0.004454274526698495
1550 , 0.0044141923540498415
1560 , 0.004374732516240841
1570 , 0.00433598482777491
1580 , 0.004297855558481869
1590 , 0.004260349020956974
1600 , 0.004223458435066563
1610 , 0.0041871609400493046
1620 , 0.004151427334137433
1630 , 0.0041162899931924055
1640 , 0.004081704023994556
1650 , 0.004047664967483787
1660 , 0.004014187722692328
1670 , 0.003981202189376311
1680 , 0.003948694793560057
1690 , 0.003916737546090004
1700 , 0.0038852231965715257
1710 , 0.003854231143600518
1720 , 0.0038236557044997416
1730 , 0.0037935796278641366
1740 , 0.003763912702226413
1750 , 0.003734716919617962
1760 , 0.0037059311096030974
1770 , 0.0036775471379521954
1780 , 0.003649602949795933
1790 , 0.0036220511073111333
1800 , 0.0035948659073071314
1810 , 0.0035680860252177734
1820 , 0.0035417035838930097
1830 , 0.0035156690567731195
1840 , 0.0034899764345997972
1850 , 0.0034646589296751856
1860 , 0.0034396873556143087
1870 , 0.003415073668367889
1880 , 0.0033907648763286773
1890 , 0.003366812044174339
1900 , 0.0033431605725119645
1910 , 0.0033198143505609205
1920 , 0.003296802162067296
1930 , 0.0032740807415261187
1940 , 0.003251661630258104
1950 , 0.003229526373077444
1960 , 0.0032076684896144734
1970 , 0.0031861188470674985
1980 , 0.0031648288280451235
1990 , 0.003143806749455365
2000 , 0.0031230553741080453
Log: 1
Wzorzec wejsciowy: [1, 0, 0, 0]
Oczekiwana odpowiedz: [1, 0, 0, 0]
Blad calkowity: 0.002968446275810425
Bledy na wyjsciach: [0.04774184212917543, -0.0428691502160775, -3.479940487548716e-05, -0.04265962740679462]

Wartosci wyjsciowe: [0.9522581578708246, 0.0428691502160775, 3.479940487548716e-05, 0.04265962740679462]
Wagi: [[-6.189700435827329, 7.457008889555786], [6.631280439963933, 4.9567129767285705], [6.172048175672184, -8.675419032174844], [-8.24404449718101, -6.19292246881548]]

Warstwa ukryta (nr 0)
Wartosci wyjsciowe: [0.05431157765308344, 0.9888218098141321]
Wagi: [[-2.5220648473363174, 4.8261795103543115, 1.8891210523849302, -4.636247977294935], [4.436145570445266, 2.5129770551574877, -4.755153798764857, -2.2170224682269484]]


Log: 2
Wzorzec wejsciowy: [0, 1, 0, 0]
Oczekiwana odpowiedz: [0, 1, 0, 0]
Blad calkowity: 0.0025458946992207663
